state,county,collection_date,date_detected,hpai_strain,bird_species,woah_classification,sampling_method,submitting_agency
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA H5,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA H5,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA H5,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA H5,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Louisiana,Cameron,2024-11-25 00:00:00,2025-02-10 00:00:00,EA/AM H5N1,Blue-winged teal,Wild bird,Live bird,SCWDS
Indiana,Starke,2025-01-04 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-04 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-04 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,2025-01-03 00:00:00,2025-02-06 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,San Joaquin,2025-01-16 00:00:00,2025-02-06 00:00:00,EA H5,Turkey vulture,Wild bird,Morbidity/Mortality,NWDP
California,San Joaquin,2025-01-16 00:00:00,2025-02-06 00:00:00,EA H5,Turkey vulture,Wild bird,Morbidity/Mortality,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arizona,Mohave,2025-01-08 00:00:00,2025-02-06 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Pennsylvania,Columbia,2025-01-25 00:00:00,2025-02-06 00:00:00,EA H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,Private (non-government) submission
Pennsylvania,Columbia,2025-01-25 00:00:00,2025-02-06 00:00:00,EA H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,Private (non-government) submission
Pennsylvania,Columbia,2025-01-25 00:00:00,2025-02-06 00:00:00,EA H5N1,Goose (unidentified),Wild bird,Morbidity/Mortality,Private (non-government) submission
California,Tulare,2024-09-14 00:00:00,2025-02-05 00:00:00,EA H5N1,Rock pigeon,Wild bird,Agency harvest,NWDP
Nebraska,Buffalo,2024-11-25 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,2024-11-25 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,2024-11-25 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,2024-11-25 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,2024-11-25 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,2025-01-19 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,2025-01-19 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Oregon,Columbia,2025-01-17 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-04 00:00:00,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-04 00:00:00,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Massachusetts,Middlesex,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Middlesex,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Middlesex,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Red-breasted merganser,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Connecticut,Middlesex,2025-01-27 00:00:00,2025-02-04 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Florida,Leon,2024-11-20 00:00:00,2025-02-04 00:00:00,EA H5N1,Ring-necked duck,Wild bird,Morbidity/Mortality,SCWDS
Florida,Leon,2024-11-20 00:00:00,2025-02-04 00:00:00,EA H5N1,Wood duck,Wild bird,Morbidity/Mortality,SCWDS
Florida,Leon,2024-11-20 00:00:00,2025-02-04 00:00:00,EA H5N1,Green-winged teal,Wild bird,Morbidity/Mortality,SCWDS
California,San Diego,2024-12-06 00:00:00,2025-02-04 00:00:00,EA/AM H5N1,Western gull,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,San Diego,2024-12-06 00:00:00,2025-02-04 00:00:00,EA/AM H5N1,Western gull,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,San Diego,2024-12-06 00:00:00,2025-02-04 00:00:00,EA/AM H5N1,Western gull,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,San Diego,2024-12-06 00:00:00,2025-02-04 00:00:00,EA/AM H5N1,Western gull,Wild bird,Morbidity/Mortality,Private (non-government) submission
California,San Diego,2024-12-13 00:00:00,2025-02-04 00:00:00,EA/AM H5N1,California gull,Wild bird,Morbidity/Mortality,Private (non-government) submission
Texas,Lubbock,2025-01-10 00:00:00,2025-02-04 00:00:00,EA H5,Common grackle,Wild bird,Morbidity/Mortality,TX PWD
Michigan,Eaton,2025-01-24 00:00:00,2025-02-03 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-03 00:00:00,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-03 00:00:00,EA H5N1,Mallard,Wild bird,Live bird,NWDP
Michigan,Eaton,2025-01-24 00:00:00,2025-02-03 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Indiana,Starke,2025-01-02 00:00:00,2025-02-03 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Oliver,2025-01-27 00:00:00,2025-02-03 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
North Dakota,Oliver,2025-01-27 00:00:00,2025-02-03 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Alabama,Baldwin,2025-01-09 00:00:00,2025-02-03 00:00:00,EA H5,House finch,Wild bird,Morbidity/Mortality,AL DAI
Minnesota,Hennepin,2023-12-09 00:00:00,2025-02-03 00:00:00,EA H5N1,Great horned owl,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Minnesota,Socorro,2023-12-13 00:00:00,2025-02-03 00:00:00,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
Mississippi,Leflore,2025-01-21 00:00:00,2025-02-03 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Louisiana,Cameron,2025-01-18 00:00:00,2025-01-31 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Connecticut,Fairfield,2025-01-23 00:00:00,2025-01-31 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-31 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-31 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-31 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-31 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-31 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Virginia,Virginia Beach,2025-01-18 00:00:00,2025-01-31 00:00:00,EA H5,Ruddy duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,2025-01-23 00:00:00,2025-01-30 00:00:00,EA/AM H5N1,American black duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,2025-01-23 00:00:00,2025-01-30 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
South Carolina,Colleton,2025-01-11 00:00:00,2025-01-30 00:00:00,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Massachusetts,Barnstable,2025-01-21 00:00:00,2025-01-30 00:00:00,EA H5,Peregrine falcon,Captive wild bird,Morbidity/Mortality,NWDP
Delaware,Kent,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,2025-01-02 00:00:00,2025-01-30 00:00:00,EA H5N1,American wigeon,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,2025-01-02 00:00:00,2025-01-30 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
South Carolina,Charleston,2025-01-02 00:00:00,2025-01-30 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
New Hampshire,Merrimack,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,American black duck,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Maryland,Talbot,2025-01-15 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
New Mexico,Socorro,2025-01-17 00:00:00,2025-01-30 00:00:00,EA H5,American wigeon,Wild bird,Live bird,NWDP
Ohio,Pickaway,2025-01-21 00:00:00,2025-01-30 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Kentucky,Ballard,2025-01-18 00:00:00,2025-01-29 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Kentucky,Ballard,2025-01-18 00:00:00,2025-01-29 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Kentucky,Ballard,2025-01-17 00:00:00,2025-01-29 00:00:00,EA/AM H5N1,Wood duck,Wild bird,Hunter harvest,NWDP
Pennsylvania,Clinton,2025-01-06 00:00:00,2025-01-28 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Wild hybrid duck (Anatidae),Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-13 00:00:00,2025-01-28 00:00:00,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Colorado,Larimer,2025-01-18 00:00:00,2025-01-28 00:00:00,EA H5,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Colorado,Larimer,2025-01-18 00:00:00,2025-01-28 00:00:00,EA H5,Ring-necked duck,Wild bird,Hunter harvest,NWDP
California,Alameda,2024-11-18 00:00:00,2025-01-28 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,CA DFW/CAHFS
Pennsylvania,Lancaster,2025-01-02 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-02 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-04 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-04 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-04 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Connecticut,New London,2025-01-07 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New London,2025-01-07 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New Haven,2025-01-07 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Massachusetts,Hampshire,2025-01-06 00:00:00,2025-01-27 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Massachusetts,Hampshire,2025-01-06 00:00:00,2025-01-27 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Kentucky,Ballard,2025-01-14 00:00:00,2025-01-27 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Arkansas,Yell,2025-01-15 00:00:00,2025-01-27 00:00:00,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
Alaska,Matanuska-Susitna,2025-01-09 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Alaska,Matanuska-Susitna,2025-01-09 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New Haven,2025-01-14 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,2025-01-14 00:00:00,2025-01-27 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Delaware,Kent,2024-12-15 00:00:00,2025-01-27 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Delaware,Kent,2024-12-15 00:00:00,2025-01-27 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Delaware,Kent,2024-12-15 00:00:00,2025-01-27 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Massachusetts,Plymouth,2025-01-13 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Pennsylvania,Lancaster,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Vermont,Rutland,2025-01-15 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Vermont,Rutland,2025-01-15 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Massachusetts,Hampden,2025-01-13 00:00:00,2025-01-27 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,NWDP
Connecticut,New Haven,2024-12-12 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New Haven,2024-12-12 00:00:00,2025-01-27 00:00:00,EA H5,Mallard,Wild bird,Live bird,NWDP
Connecticut,New Haven,2025-01-08 00:00:00,2025-01-27 00:00:00,EA H5,Ring-necked duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,2025-01-08 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Connecticut,New Haven,2025-01-08 00:00:00,2025-01-27 00:00:00,EA H5,American black duck,Wild bird,Hunter harvest,NWDP
Delaware,Kent,2024-12-17 00:00:00,2025-01-27 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Delaware,Kent,2024-12-17 00:00:00,2025-01-27 00:00:00,EA H5N1,Green-winged teal,Wild bird,Hunter harvest,NWDP
Texas,Travis,2025-01-03 00:00:00,2025-01-27 00:00:00,EA/AM H5N1,Duck (unidentified),Wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Bronx,2025-01-17 00:00:00,2025-01-27 00:00:00,EA H5,Hooded merganser,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,Roscommon,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Snowy owl,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Marquette,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Snowy owl,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Jackson,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Red-tailed hawk,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Washtenaw,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Mackinac,2025-01-16 00:00:00,2025-01-27 00:00:00,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Eaton,2025-01-15 00:00:00,2025-01-27 00:00:00,EA H5,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Michigan,Eaton,2025-01-14 00:00:00,2025-01-27 00:00:00,EA H5,Bald eagle,Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Arizona,Mohave,2025-01-07 00:00:00,2025-01-24 00:00:00,EA H5,American wigeon,Wild bird,Hunter harvest,NWDP
Louisiana,Jefferson,2025-01-06 00:00:00,2025-01-24 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Tennessee,Obion,2025-01-05 00:00:00,2025-01-24 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
California,Solano,2024-12-21 00:00:00,2025-01-24 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Kentucky,Ballard,2024-12-28 00:00:00,2025-01-24 00:00:00,EA H5,Wood duck,Wild bird,Hunter harvest,NWDP
Kentucky,Ballard,2024-12-28 00:00:00,2025-01-24 00:00:00,EA H5,Wood duck,Wild bird,Hunter harvest,NWDP
Tennessee,Obion,2025-01-06 00:00:00,2025-01-24 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Mississippi,Issaquena,2025-01-08 00:00:00,2025-01-24 00:00:00,EA H5,Green-winged teal,Wild bird,Hunter harvest,NWDP
Alabama,Limestone,2024-12-10 00:00:00,2025-01-24 00:00:00,EA H5,Gadwall,Wild bird,Hunter harvest,NWDP
New York,Bronx,2025-01-15 00:00:00,2025-01-24 00:00:00,EA H5,Merganser (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Alaska,Aleutians East,2023-10-09 00:00:00,2025-01-24 00:00:00,EA H5N1,Mallard,Wild bird,Morbidity/Mortality,SCWDS
Alaska,Aleutians East,2023-10-09 00:00:00,2025-01-24 00:00:00,EA H5N1,Northern pintail,Wild bird,Morbidity/Mortality,SCWDS
Alaska,Aleutians East,2023-10-09 00:00:00,2025-01-24 00:00:00,EA H5N1,Northern pintail,Wild bird,Morbidity/Mortality,SCWDS
Alaska,Aleutians East,2023-10-09 00:00:00,2025-01-24 00:00:00,EA H5N1,Northern pintail,Wild bird,Morbidity/Mortality,SCWDS
Colorado,Mesa,2025-01-17 00:00:00,2025-01-24 00:00:00,EA H5,Broad-winged hawk,Wild bird,Morbidity/Mortality,Private (non-government) submission
New York,Bronx,2025-01-15 00:00:00,2025-01-24 00:00:00,EA H5,Merganser (unidentified),Captive wild bird,Morbidity/Mortality,Private (non-government) submission
Ohio,Stark,2024-12-30 00:00:00,2025-01-24 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,OH DNR
Ohio,Stark,2024-12-30 00:00:00,2025-01-24 00:00:00,EA/AM H5N1,Canada goose,Wild bird,Morbidity/Mortality,OH DNR
Michigan,Roscommon,2025-01-16 00:00:00,2025-01-24 00:00:00,EA H5,Snowy owl,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Marquette,2025-01-16 00:00:00,2025-01-24 00:00:00,EA H5,Snowy owl,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Jackson,2025-01-16 00:00:00,2025-01-24 00:00:00,EA H5,Red-tailed hawk,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Washtenaw,2025-01-16 00:00:00,2025-01-24 00:00:00,EA H5,Canada goose,Wild bird,Morbidity/Mortality,MI DNR
Michigan,Mackinac,2025-01-16 00:00:00,2025-01-24 00:00:00,EA H5,Bald eagle,Wild bird,Morbidity/Mortality,MI DNR
North Carolina,Hyde,2025-01-04 00:00:00,2025-01-23 00:00:00,EA H5,Northern pintail,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,2025-01-15 00:00:00,2025-01-23 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Wyoming,Goshen,2025-01-15 00:00:00,2025-01-23 00:00:00,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
